,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,247.1201372592229,247.27995134450077,0.0,476.1166,5976.5234,-40.0
1,0.1,251.5305,255.7391,259.5717,262.9017,265.6613,267.8387,269.4667,270.6042,271.3167,271.6587,271.6609,271.3237,270.6172,269.4875,267.8701,265.7063,262.9639,259.6545,255.8457,251.6631,326.3649110200597,194.9312420700431,476.1166,571.164,5500.4068,-45.16129999999998
2,0.2,315.9431,306.0564,297.159,289.5621,283.4019,278.6426,275.1052,272.5115,270.5296,268.8098,267.0085,264.7993,261.8789,257.9736,252.8526,246.3496,238.391,229.0228,218.4276,206.9221,305.4043545924606,221.2686088160443,1047.2806,668.9202,4929.2428,-34.357399999999984
3,0.3,301.6941,297.9697,294.2241,290.461,286.6941,282.9402,279.2109,275.5044,271.8018,268.0681,264.26,260.3364,256.2703,252.0567,247.7158,243.2884,238.8254,234.3736,229.9632,225.6005,335.6206303799061,258.4378804999209,1716.2008,665.1669999999999,4260.3225999999995,-30.059799999999996
4,0.4,326.7274,318.0676,309.8429,302.1978,295.2087,288.8858,283.1874,278.042,273.3725,269.1178,265.2495,261.7805,258.7653,256.2914,254.4615,253.3692,253.0702,253.5569,254.7405,256.4483,307.1163426042946,339.11538566232207,2381.3678,507.08849999999984,3595.1556,-24.114199999999983
5,0.5,304.6058,301.9671,299.0989,295.9471,292.516,288.8687,285.1207,281.4294,277.9862,275.0119,272.7559,271.496,271.5335,273.1765,276.7099,282.3502,290.1931,300.1641,311.9871,325.1846,258.6424166214788,174.93778487538552,2888.4563,380.7953000000002,3088.0671,-24.13130000000001
6,0.6,263.9255,268.8399,273.0735,276.4141,278.7706,280.1685,280.7215,280.5873,279.915,278.7924,277.2019,274.9903,271.8633,267.4082,261.1512,252.646,241.5806,227.8814,211.7859,193.8587,219.6461829387409,197.03018986036963,3269.2516,633.5828999999999,2707.2718,-32.831500000000005
7,0.7,229.3114,238.5403,246.9435,254.2158,260.1542,264.6577,267.7094,269.3505,269.652,268.6925,266.545,263.2737,258.9386,253.6044,247.3492,240.2702,232.4843,224.1241,215.3317,206.2523,291.3814740227164,276.74599510107544,3902.8345,798.6677,2073.6889,-48.34230000000002
8,0.8,285.6538,280.2764,275.5336,271.5941,268.4905,266.1293,264.3269,262.8608,261.5239,260.1708,258.7507,257.323,256.0533,255.191,255.0284,255.8459,257.8504,261.1185,265.559,270.9054,362.63712790306255,230.34124999254973,4701.5022,673.3212000000003,1275.0212000000001,-46.8707
9,0.9,346.6024,331.2054,317.0012,304.3973,293.6202,284.7162,277.5799,271.9991,267.7025,264.399,261.8034,259.6488,257.6894,255.7003,253.4809,250.8646,247.735,244.0439,239.8251,235.1956,251.26738737197945,287.5436415385471,5374.8234,601.6999999999998,601.6999999999998,-28.283799999999985
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,277.1590811795636,175.20106811981094,0.0,509.0838,7695.059000000002,-40.0
1,0.1,276.4478,275.767,275.1419,274.5873,274.1038,273.674,273.2593,272.794,272.1779,271.2679,269.8681,267.7254,264.5341,259.9545,253.6501,245.3424,234.8742,222.2708,207.7789,191.8702,181.45414938661077,246.32984634868902,509.0838,750.8554,7185.975200000002,-39.32600000000002
2,0.2,197.1052,211.993,225.4525,236.9929,246.3348,253.4071,258.3094,261.2589,262.5353,262.4397,261.2714,259.3216,256.8767,254.2216,251.6346,249.3685,247.6218,246.5053,246.0163,246.0324,195.37335961578734,206.20315320663465,1259.9392,996.6587999999999,6435.119800000001,-59.592899999999986
